timestamp,raw_value,attention
1582685661.8401659,118,0
1582685661.840259,131,0
1582685661.840353,122,0
1582685661.840446,88,0
1582685661.840539,64,0
1582685661.840632,83,0
1582685661.840725,133,0
1582685661.840818,161,0
1582685661.8409111,138,0
1582685661.841005,103,0
1582685661.8410969,88,0
1582685661.8411899,105,0
1582685661.841423,112,0
1582685661.841525,103,0
1582685661.84162,119,0
1582685661.841714,151,0
1582685661.8418078,160,0
1582685661.841902,138,0
1582685661.841995,117,0
1582685661.842088,117,0
1582685661.842819,131,0
1582685661.845543,124,0
1582685661.846721,93,0
1582685661.846825,77,0
1582685661.847919,68,0
1582685661.849186,40,0
1582685661.894172,41,0
1582685661.895415,99,0
1582685661.896708,162,0
1582685661.89787,154,0
1582685661.8991601,131,0
1582685661.902538,146,0
1582685661.90264,176,0
1582685661.902736,186,0
1582685661.9028301,197,0
1582685661.902924,232,0
1582685661.903018,278,0
1582685661.903112,296,0
1582685661.9032052,291,0
1582685661.9032981,275,0
1582685661.903392,265,0
1582685661.903486,274,0
1582685661.903579,276,0
1582685661.903682,284,0
1582685661.903776,309,0
1582685661.903989,336,0
1582685661.904087,348,0
1582685661.904182,376,0
1582685661.904277,419,0
1582685661.9043698,441,0
1582685661.9044638,432,0
1582685661.904557,390,0
1582685661.905452,344,0
1582685661.9067562,312,0
1582685661.9078941,276,0
1582685661.909207,251,0
1582685661.954161,242,0
1582685661.955379,243,0
1582685661.956662,230,0
1582685661.9579241,176,0
1582685661.9591942,122,0
1582685661.966264,112,0
1582685661.9663649,134,0
1582685661.9664588,152,0
1582685661.966552,149,0
1582685661.966645,128,0
1582685661.966738,115,0
1582685661.96683,106,0
1582685661.966922,85,0
1582685661.9670138,51,0
1582685661.967106,43,0
1582685661.967198,56,0
1582685661.967289,60,0
1582685661.967382,64,0
1582685661.967474,60,0
1582685661.967565,39,0
1582685661.967679,2,0
1582685661.967773,-11,0
1582685661.967865,-19,0
1582685661.967957,-20,0
1582685661.9680488,-4,0
1582685661.968142,4,0
1582685661.9682329,-7,0
1582685661.969265,-29,0
1582685661.9704041,-65,0
1582685662.009093,-109,0
1582685662.010232,-138,0
1582685662.0103319,-133,0
1582685662.0129201,-121,0
1582685662.0162618,-138,0
1582685662.016364,-174,0
1582685662.01646,-188,0
1582685662.016555,-166,0
1582685662.016648,-141,0
1582685662.0167549,-153,0
1582685662.0168488,-163,0
1582685662.0169432,-141,0
1582685662.017036,-131,0
1582685662.01713,-125,0
1582685662.017223,-125,0
1582685662.017316,-123,0
1582685662.01741,-117,0
1582685662.017513,-135,0
1582685662.017631,-153,0
1582685662.017725,-137,0
1582685662.017819,-109,0
1582685662.0179121,-91,0
1582685662.018006,-83,0
1582685662.0180988,-83,0
1582685662.0181918,-88,0
1582685662.019208,-83,0
1582685662.020386,-81,0
1582685662.0229251,-91,0
1582685662.024178,-105,0
1582685662.02661,-122,0
1582685662.027786,-147,0
1582685662.029153,-174,0
1582685662.0303822,-187,0
1582685662.071668,-187,0
1582685662.072929,-215,0
1582685662.074155,-248,0
1582685662.075469,-257,0
1582685662.0787451,-234,0
1582685662.078847,-194,0
1582685662.078942,-151,0
1582685662.079037,-121,0
1582685662.079131,-102,0
1582685662.079225,-98,0
1582685662.079318,-106,0
1582685662.079411,-98,0
1582685662.079505,-68,0
1582685662.079597,-50,0
1582685662.079691,-42,0
1582685662.079784,-45,0
1582685662.0798771,-42,0
1582685662.079978,-24,0
1582685662.080162,-14,0
1582685662.08028,-17,0
1582685662.080375,-19,0
1582685662.080469,-34,0
1582685662.0805619,-54,0
1582685662.0806541,-50,0
1582685662.081675,-24,0
1582685662.082937,-13,0
1582685662.084223,-34,0
1582685662.085463,-44,0
1582685662.087937,-39,0
1582685662.0891762,-49,0
1582685662.090455,-77,0
1582685662.1302888,-98,0
1582685662.131673,-85,0
1582685662.133004,-44,0
1582685662.134204,-35,0
1582685662.13754,-59,0
1582685662.137644,-50,0
1582685662.137741,-19,0
1582685662.137836,10,0
1582685662.137929,24,0
1582685662.138023,20,0
1582685662.1381161,26,0
1582685662.13821,42,0
1582685662.138303,42,0
1582685662.138397,38,0
1582685662.1384902,33,0
1582685662.1385841,36,0
1582685662.138677,44,0
1582685662.1387699,48,0
1582685662.138863,51,0
1582685662.139018,76,0
1582685662.139117,76,0
1582685662.13921,52,0
1582685662.140411,56,0
1582685662.141719,68,0
1582685662.14668,51,0
1582685662.1479628,13,0
1582685662.149149,-4,0
1582685662.150379,1,0
1582685662.188113,6,0
1582685662.189135,-4,0
1582685662.1916008,-19,0
1582685662.195113,-12,0
1582685662.195215,10,0
1582685662.19531,16,0
1582685662.195404,10,0
1582685662.195497,38,0
1582685662.1955898,68,0
1582685662.195682,57,0
1582685662.195775,37,0
1582685662.195868,33,0
1582685662.19596,50,0
1582685662.196052,60,0
1582685662.1961448,56,0
1582685662.196237,60,0
1582685662.196349,101,0
1582685662.1964438,138,0
1582685662.196536,136,0
1582685662.1966279,117,0
1582685662.1967192,118,0
1582685662.196811,130,0
1582685662.196903,135,0
1582685662.196995,136,0
1582685662.197087,135,0
1582685662.197937,117,0
1582685662.199142,97,0
1582685662.200404,81,0
1582685662.2016692,72,0
1582685662.204159,69,0
1582685662.205408,56,0
1582685662.206694,32,0
1582685662.209225,-2,0
1582685662.210467,-1,0
1582685662.252924,5,0
1582685662.254186,-24,0
1582685662.255423,-44,0
1582685662.256669,-37,0
1582685662.2599459,-8,0
1582685662.2601302,1,0
1582685662.260229,-4,0
1582685662.260323,9,0
1582685662.2604558,42,0
1582685662.260561,54,0
1582685662.260777,57,0
1582685662.2608771,65,0
1582685662.260983,72,0
1582685662.261076,90,0
1582685662.261169,77,0
1582685662.2612622,57,0
1582685662.261424,76,0
1582685662.261526,120,0
1582685662.261632,120,0
1582685662.261725,96,0
1582685662.2618182,84,0
1582685662.2619112,101,0
1582685662.262004,120,0
1582685662.262097,123,0
1582685662.263005,117,0
1582685662.264149,90,0
1582685662.2654452,71,0
1582685662.2679539,59,0
1582685662.269154,42,0
1582685662.270443,25,0
1582685662.319123,-5,0
1582685662.32047,-46,0
1582685662.3216908,-65,0
1582685662.322913,-53,0
1582685662.368971,-22,0
1582685662.369073,-1,0
1582685662.36917,0,0
1582685662.3692641,21,0
1582685662.369359,60,0
1582685662.369453,81,0
1582685662.369547,92,0
1582685662.3696399,118,0
1582685662.3697338,147,0
1582685662.369828,148,0
1582685662.3699222,116,0
1582685662.370045,90,0
1582685662.370242,107,0
1582685662.370382,120,0
1582685662.370479,96,0
1582685662.370573,82,0
1582685662.370666,100,0
1582685662.370759,124,0
1582685662.370852,131,0
1582685662.370946,128,0
1582685662.37104,130,0
1582685662.3711329,113,0
1582685662.3712351,104,0
1582685662.3713942,101,0
1582685662.3714979,96,0
1582685662.435404,89,0
1582685662.436712,57,0
1582685662.438855,-10,0
1582685662.4389582,-103,0
1582685662.439052,-130,0
1582685662.439146,-85,0
1582685662.439239,-50,0
1582685662.439332,-20,0
1582685662.439424,20,0
1582685662.439517,61,0
1582685662.439609,90,0
1582685662.439701,104,0
1582685662.4397929,131,0
1582685662.4398851,160,0
1582685662.439978,147,0
1582685662.44007,104,0
1582685662.4402602,75,0
1582685662.440371,89,0
1582685662.440466,112,0
1582685662.44056,100,0
1582685662.440653,87,0
1582685662.440747,70,0
1582685662.44084,41,0
1582685662.4409332,58,0
1582685662.441026,90,0
1582685662.444406,72,0
1582685662.444507,27,0
1582685662.444603,10,0
1582685662.444698,13,0
1582685662.444791,7,0
1582685662.444885,6,0
1582685662.444978,13,0
1582685662.445072,36,0
1582685662.445236,44,0
1582685662.445334,48,0
1582685662.445428,65,0
1582685662.44552,67,0
1582685662.445612,56,0
1582685662.445704,99,0
1582685662.445795,124,0
1582685662.445887,97,0
1582685662.4459782,76,0
1582685662.446069,81,0
1582685662.4461598,102,0
1582685662.446261,155,0
1582685662.446391,185,0
1582685662.446518,145,0
1582685662.446615,101,0
1582685662.446709,91,0
1582685662.4468029,98,0
1582685662.446896,116,0
1582685662.446989,152,0
1582685662.447082,179,0
1582685662.447175,169,0
1582685662.447268,135,0
1582685662.447361,132,0
1582685662.447454,188,0
1582685662.447546,241,0
1582685662.447707,242,0
1582685662.447808,213,0
1582685662.447902,192,0
1582685662.4491751,186,0
1582685662.450279,184,0
1582685662.5181,173,0
1582685662.519211,157,0
1582685662.5480409,146,0
1582685662.549192,100,0
1582685662.552074,60,0
1582685662.552177,59,0
1582685662.5522728,60,0
1582685662.5523682,76,0
1582685662.552463,73,0
1582685662.552557,75,0
1582685662.552722,103,0
1582685662.5528169,121,0
1582685662.552911,138,0
1582685662.553005,173,0
1582685662.553099,226,0
1582685662.5531929,281,0
1582685662.553287,297,0
1582685662.55338,258,0
1582685662.553474,195,0
1582685662.553568,170,0
1582685662.553662,200,0
1582685662.5537548,228,0
1582685662.553849,217,0
1582685662.5539432,195,0
1582685662.554036,172,0
1582685662.5541298,145,0
1582685662.554223,137,0
1582685662.554317,152,0
1582685662.55441,163,0
1582685662.554602,176,0
1582685662.554708,183,0
1582685662.554803,150,0
1582685662.5548968,115,0
1582685662.554991,71,0
1582685662.555091,49,0
1582685662.5551639,61,0
1582685662.555232,69,0
1582685662.5553012,28,0
1582685662.55537,10,0
1582685662.555439,35,0
1582685662.555508,45,0
1582685662.555577,36,0
1582685662.555646,35,0
1582685662.555715,41,0
1582685662.5557828,54,0
1582685662.555852,72,0
1582685662.555922,75,0
1582685662.55599,77,0
1582685662.5560582,104,0
1582685662.556127,119,0
1582685662.5561962,90,0
1582685662.556264,60,0
1582685662.55649,64,0
1582685662.557902,65,0
1582685662.5579782,23,0
1582685662.55915,-46,0
1582685662.560172,-91,0
1582685662.561698,-84,0
1582685662.5641432,-57,0
1582685662.566704,-58,0
1582685662.5681121,-71,0
1582685662.6041842,-76,0
1582685662.605524,-85,0
1582685662.611221,-75,0
1582685662.6113238,-53,0
1582685662.6114209,-39,0
1582685662.611516,-36,0
1582685662.6116102,-41,0
1582685662.611704,-54,0
1582685662.611798,-55,0
1582685662.611892,-33,0
1582685662.611986,-24,0
1582685662.61208,-44,0
1582685662.612173,-51,0
1582685662.612267,-26,0
1582685662.61236,-11,0
1582685662.612454,-8,0
1582685662.612548,4,0
1582685662.6127071,26,0
1582685662.6128058,51,0
1582685662.6129,65,0
1582685662.612994,87,0
1582685662.6142,101,0
1582685662.615436,71,0
1582685662.616703,24,0
1582685662.61795,5,0
1582685662.6203892,10,0
1582685662.621709,0,0
1582685662.622945,-36,0
1582685662.6242602,-44,0
1582685662.626699,-17,0
1582685662.62917,-3,0
1582685662.63042,-24,0
1582685662.670509,-58,0
1582685662.672965,-54,0
1582685662.674222,-40,0
1582685662.675443,-51,0
1582685662.677408,-61,0
1582685662.677511,-45,0
1582685662.6776068,-17,0
1582685662.677702,1,0
1582685662.6777961,4,0
1582685662.677889,8,0
1582685662.6779819,28,0
1582685662.6780758,51,0
1582685662.6781702,57,0
1582685662.678263,53,0
1582685662.678357,55,0
1582685662.6784499,64,0
1582685662.6785438,50,0
1582685662.678637,26,0
1582685662.678731,21,0
1582685662.678824,27,0
1582685662.678986,49,0
1582685662.679086,52,0
1582685662.6791801,43,0
1582685662.68049,40,0
1582685662.682912,12,0
1582685662.684211,-27,0
1582685662.68551,-70,0
1582685662.686771,-81,0
1582685662.689217,-77,0
1582685662.726777,-123,0
1582685662.728029,-155,0
1582685662.7296278,-117,0
1582685662.7442229,-93,0
1582685662.74625,-117,0
1582685662.7463622,-123,0
1582685662.746457,-130,0
1582685662.74655,-93,0
1582685662.7466419,-28,0
1582685662.746735,12,0
1582685662.7468271,17,0
1582685662.746919,18,0
1582685662.7470112,49,0
1582685662.747103,106,0
1582685662.7471948,132,0
1582685662.747287,64,0
1582685662.7473788,5,0
1582685662.7474701,35,0
1582685662.747562,65,0
1582685662.747711,60,0
1582685662.747822,68,0
1582685662.747917,49,0
1582685662.74801,59,0
1582685662.749301,85,0
1582685662.7494028,44,0
1582685662.7494981,17,0
1582685662.749591,5,0
1582685662.7496839,1,0
1582685662.749778,-5,0
1582685662.749871,-39,0
1582685662.749964,-91,0
1582685662.7503612,-76,0
1582685662.7542348,-68,0
1582685662.755455,-113,0
1582685662.756675,-72,0
1582685662.757975,2,0
1582685662.759231,3,0
1582685662.761701,-34,0
1582685662.7642,-43,0
1582685662.765495,-27,0
1582685662.7691672,-19,0
1582685662.770538,-11,0
1582685662.771723,-22,0
1582685662.772938,-49,0
1582685662.775467,-53,0
1582685662.777965,-5,0
1582685662.7792451,21,0
1582685662.780462,-18,0
1582685662.782961,-43,0
1582685662.786717,-26,0
1582685662.7879932,4,0
1582685662.789193,20,0
1582685662.791629,-9,0
1582685662.792887,-21,0
1582685662.794038,4,0
1582685662.7966878,24,0
1582685662.799221,10,0
1582685662.800443,-14,0
1582685662.804228,-75,0
1582685662.805482,-156,0
1582685662.8067122,-198,0
1582685662.8092291,-171,0
1582685662.810463,-71,0
1582685662.8253922,-5,0
1582685662.826717,-21,0
1582685662.827959,-54,0
1582685662.829188,-51,0
1582685662.830444,10,0
1582685662.831763,44,0
1582685662.831866,81,0
1582685662.831962,100,0
1582685662.832056,114,0
1582685662.83215,125,0
1582685662.832963,122,0
1582685662.834235,131,0
1582685662.836685,144,0
1582685662.8379729,135,0
1582685662.83922,98,0
1582685662.841669,59,0
1582685662.844219,18,0
1582685662.8454568,-21,0
1582685662.847927,-34,0
1582685662.8492632,6,0
1582685662.851707,70,0
1582685662.8529742,57,0
1582685662.8554518,36,0
1582685662.856711,21,0
1582685662.859222,-9,0
1582685662.861753,-30,0
1582685662.8629272,-26,0
1582685662.8654442,-37,0
1582685662.86675,-17,0
1582685662.8691342,-10,0
1582685662.8717492,-73,0
1582685662.8754098,-130,0
1582685662.876756,-130,0
1582685662.8792162,-94,0
1582685662.880352,-82,0
1582685662.88172,-77,0
1582685662.882962,-104,0
1582685662.8854558,-136,0
1582685662.886663,-101,0
1582685662.924412,-42,0
1582685662.925518,-5,0
1582685662.928052,4,0
1582685662.969035,-7,0
1582685662.9691389,-25,0
1582685662.969236,-40,0
1582685662.969336,-17,0
1582685662.96943,44,0
1582685662.969525,106,0
1582685662.969619,136,0
1582685662.969713,144,0
1582685662.9698062,133,0
1582685662.9699001,131,0
1582685662.97002,118,0
1582685662.9701939,97,0
1582685662.9702988,87,0
1582685662.970392,96,0
1582685662.970486,93,0
1582685662.970579,84,0
1582685662.9706728,98,0
1582685662.970766,146,0
1582685662.97086,186,0
1582685662.9717708,169,0
1582685662.972929,106,0
1582685662.9742022,89,0
1582685662.977552,137,0
1582685662.977655,178,0
1582685662.977751,160,0
1582685662.977845,133,0
1582685662.977939,171,0
1582685662.9780328,200,0
1582685662.978127,168,0
1582685662.978221,123,0
1582685662.978314,122,0
1582685662.978407,121,0
1582685662.978501,133,0
1582685662.978594,156,0
1582685662.978688,186,0
1582685662.9787898,180,0
1582685662.978948,161,0
1582685662.979054,184,0
1582685662.9791481,183,0
1582685662.979243,150,0
1582685662.979336,134,0
1582685662.979429,133,0
1582685662.9804401,102,0
1582685662.9817522,98,0
1582685662.982997,113,0
1582685662.986702,81,0
1582685662.989116,44,0
1582685662.990504,60,0
1582685662.990607,74,0
1582685663.0581481,41,0
1582685663.0592158,4,0
1582685663.0929742,-13,0
1582685663.095876,5,0
1582685663.09598,-4,0
1582685663.096076,-19,0
1582685663.09617,-1,0
1582685663.096264,24,0
1582685663.0963578,39,0
1582685663.0965178,41,0
1582685663.096617,61,0
1582685663.0967119,107,0
1582685663.096805,146,0
1582685663.096918,157,0
1582685663.0970109,162,0
1582685663.097103,178,0
1582685663.097196,203,0
1582685663.0972888,225,0
1582685663.097381,198,0
1582685663.097473,177,0
1582685663.097569,198,0
1582685663.097724,212,0
1582685663.0978189,199,0
1582685663.097912,172,0
1582685663.098006,153,0
1582685663.0981,151,0
1582685663.098194,162,0
1582685663.098287,183,0
1582685663.09838,226,0
1582685663.098474,285,0
1582685663.098567,316,0
1582685663.0986612,257,0
1582685663.098754,211,0
1582685663.098848,240,0
1582685663.0990028,237,0
1582685663.0991008,217,0
1582685663.0991948,230,0
1582685663.099288,227,0
1582685663.09938,192,0
1582685663.0994718,136,0
1582685663.1024692,97,0
1582685663.102571,106,0
1582685663.102667,155,0
1582685663.102761,203,0
1582685663.102855,210,0
1582685663.1029482,170,0
1582685663.1030421,133,0
1582685663.1031349,141,0
1582685663.103229,176,0
1582685663.103322,201,0
1582685663.103415,211,0
1582685663.103508,179,0
1582685663.103601,131,0
1582685663.103694,124,0
1582685663.1038,150,0
1582685663.1040032,141,0
1582685663.1041028,108,0
1582685663.105477,86,0
1582685663.106747,56,0
1582685663.107996,21,0
1582685663.109217,5,0
1582685663.1517599,4,0
1582685663.15284,11,0
1582685663.154146,-13,0
1582685663.155478,-17,0
1582685663.156563,36,0
1582685663.161122,53,0
1582685663.161221,16,0
1582685663.1613162,24,0
1582685663.161408,44,0
1582685663.1615071,44,0
1582685663.161611,53,0
1582685663.161679,84,0
1582685663.161747,87,0
1582685663.161904,49,0
1582685663.161973,23,0
1582685663.1620412,41,0
1582685663.162109,52,0
1582685663.162177,42,0
1582685663.162245,28,0
1582685663.162313,53,0
1582685663.1623812,85,0
1582685663.162449,73,0
1582685663.162517,52,0
1582685663.16259,90,0
1582685663.162658,139,0
1582685663.162726,130,0
1582685663.163896,69,0
1582685663.165229,36,0
1582685663.166476,35,0
1582685663.167722,49,0
1582685663.206677,26,0
1582685663.2079942,-3,0
1582685663.209198,-9,0
1582685663.21031,-2,0
1582685663.2118149,1,0
1582685663.21496,5,0
1582685663.215063,9,0
1582685663.215159,8,0
1582685663.2152529,21,0
1582685663.215347,21,0
1582685663.215442,44,0
1582685663.215536,112,0
1582685663.21563,146,0
1582685663.215724,138,0
1582685663.215817,144,0
1582685663.215911,168,0
1582685663.216005,169,0
1582685663.216099,135,0
1582685663.216192,108,0
1582685663.216286,117,0
1582685663.216408,108,0
1582685663.216547,72,0
1582685663.216644,53,0
1582685663.216737,86,0
1582685663.217959,105,0
1582685663.2191832,60,0
1582685663.220475,7,0
1582685663.221738,8,0
1582685663.2241862,38,0
1582685663.2255192,48,0
1582685663.226655,34,0
1582685663.227987,29,0
1582685663.271704,65,0
1582685663.2729542,80,0
1582685663.274278,18,0
1582685663.275449,-66,0
1582685663.276551,-88,0
1582685663.279863,-69,0
1582685663.279946,-30,0
1582685663.280017,7,0
1582685663.280086,19,0
1582685663.2801542,6,0
1582685663.280223,-4,0
1582685663.280292,-8,0
1582685663.28036,-3,0
1582685663.280428,22,0
1582685663.2804968,54,0
1582685663.280565,53,0
1582685663.280643,51,0
1582685663.280711,51,0
1582685663.28078,36,0
1582685663.2808478,36,0
1582685663.280916,49,0
1582685663.2809842,72,0
1582685663.2810528,85,0
1582685663.281121,90,0
1582685663.281539,61,0
1582685663.2828019,26,0
1582685663.284211,3,0
1582685663.28547,-44,0
1582685663.286697,-36,0
1582685663.2892458,37,0
1582685663.290484,28,0
1582685663.3279989,-60,0
1582685663.329211,-129,0
1582685663.3317308,-116,0
1582685663.334916,-76,0
1582685663.33502,-71,0
1582685663.3351161,-70,0
1582685663.33521,-58,0
1582685663.335305,-5,0
1582685663.335399,49,0
1582685663.335493,76,0
1582685663.335586,122,0
1582685663.33568,147,0
1582685663.335773,103,0
1582685663.335867,56,0
1582685663.3359601,40,0
1582685663.336053,81,0
1582685663.3361459,114,0
1582685663.33624,90,0
1582685663.336465,54,0
1582685663.336573,58,0
1582685663.3366709,89,0
1582685663.336766,92,0
1582685663.3379571,83,0
1582685663.339246,102,0
1582685663.340469,132,0
1582685663.341592,119,0
1582685663.3441432,85,0
1582685663.345546,64,0
1582685663.346765,65,0
1582685663.3479922,42,0
1582685663.3842309,13,0
1582685663.3854778,16,0
1582685663.386719,16,0
1582685663.387986,17,0
1582685663.389259,25,0
1582685663.392502,27,0
1582685663.3926039,54,0
1582685663.3927062,108,0
1582685663.392803,121,0
1582685663.3928971,88,0
1582685663.392991,73,0
1582685663.393095,87,0
1582685663.3931892,113,0
1582685663.3932831,115,0
1582685663.393375,105,0
1582685663.3934689,112,0
1582685663.393566,116,0
1582685663.393661,96,0
1582685663.393755,85,0
1582685663.3940392,81,0
1582685663.39417,64,0
1582685663.3942661,65,0
1582685663.3955572,85,0
1582685663.3967319,93,0
1582685663.398011,67,0
1582685663.3993,19,0
1582685663.401682,-13,0
1582685663.402992,-39,0
1582685663.404306,-41,0
1582685663.40548,-46,0
1582685663.408067,-57,0
1582685663.4466538,-27,0
1582685663.447925,40,0
1582685663.449264,105,0
1582685663.451732,130,0
1582685663.4550211,136,0
1582685663.455125,136,0
1582685663.455221,152,0
1582685663.4553149,176,0
1582685663.4554088,181,0
1582685663.455503,184,0
1582685663.4555972,209,0
1582685663.45569,242,0
1582685663.4557838,264,0
1582685663.455877,276,0
1582685663.455971,284,0
1582685663.456065,294,0
1582685663.456158,295,0
1582685663.4562519,283,0
1582685663.456345,291,0
1582685663.456513,307,0
1582685663.4566069,296,0
1582685663.4566998,280,0
1582685663.456793,277,0
1582685663.4579551,260,0
1582685663.459232,197,0
1582685663.4604,148,0
1582685663.4617448,134,0
1582685663.464253,139,0
1582685663.465451,129,0
1582685663.466762,82,0
1582685663.468024,40,0
1582685663.508091,41,0
1582685663.509251,45,0
1582685663.51029,-6,0
1582685663.511744,-41,0
1582685663.512989,-39,0
1582685663.516256,-39,0
1582685663.5163589,-43,0
1582685663.516454,-43,0
1582685663.516549,-50,0
1582685663.516643,-58,0
1582685663.516737,-81,0
1582685663.516831,-74,0
1582685663.516924,-38,0
1582685663.5170171,-30,0
1582685663.51711,-85,0
1582685663.517204,-163,0
1582685663.5172968,-211,0
1582685663.51739,-210,0
1582685663.517484,-166,0
1582685663.517587,-101,0
1582685663.517718,-56,0
1582685663.517813,-53,0
1582685663.517906,-73,0
1582685663.519252,-85,0
1582685663.520501,-100,0
1582685663.521627,-123,0
1582685663.522858,-164,0
1582685663.525525,-199,0
1582685663.526717,-218,0
1582685663.5280662,-250,0
1582685663.5291939,-281,0
1582685663.566617,-276,0
1582685663.567791,-244,0
1582685663.569036,-244,0
1582685663.570295,-262,0
1582685663.571535,-241,0
1582685663.574753,-186,0
1582685663.574826,-140,0
1582685663.574896,-131,0
1582685663.574965,-133,0
1582685663.5750332,-122,0
1582685663.5751019,-98,0
1582685663.57517,-82,0
1582685663.575238,-67,0
1582685663.575306,-68,0
1582685663.575375,-78,0
1582685663.5754418,-60,0
1582685663.575511,-24,0
1582685663.5755782,-7,0
1582685663.575646,-20,0
1582685663.575714,-38,0
1582685663.575792,-29,0
1582685663.5764601,-8,0
1582685663.577714,2,0
1582685663.578966,1,0
1582685663.5801952,1,0
1582685663.581472,18,0
1582685663.5840871,12,0
1582685663.5854552,-4,0
1582685663.586715,-13,0
1582685663.5879629,-17,0
1582685663.589196,-25,0
1582685663.628067,-36,0
1582685663.629249,-57,0
1582685663.630399,-65,0
1582685663.645547,-71,0
1582685663.647557,-89,0
1582685663.647661,-91,0
1582685663.647757,-56,0
1582685663.647851,-17,0
1582685663.647945,10,0
1582685663.6480389,26,0
1582685663.648133,44,0
1582685663.648227,76,0
1582685663.648321,87,0
1582685663.648415,61,0
1582685663.648509,40,0
1582685663.648602,57,0
1582685663.648695,87,0
1582685663.648789,104,0
1582685663.6488929,103,0
1582685663.649057,89,0
1582685663.6491551,97,0
1582685663.649248,107,0
1582685663.649342,108,0
1582685663.6494348,84,0
1582685663.649528,55,0
1582685663.649621,58,0
1582685663.649714,76,0
1582685663.649808,91,0
1582685663.6499012,98,0
1582685663.6504068,97,0
1582685663.716793,108,0
1582685663.718004,121,0
1582685663.719269,91,0
1582685663.751769,45,0
1582685663.7546,22,0
1582685663.754702,32,0
1582685663.754796,60,0
1582685663.75489,85,0
1582685663.754982,68,0
1582685663.755102,50,0
1582685663.755268,71,0
1582685663.755388,115,0
1582685663.7554848,144,0
1582685663.755579,144,0
1582685663.755672,129,0
1582685663.755767,104,0
1582685663.755861,101,0
1582685663.755954,102,0
1582685663.756048,115,0
1582685663.7561421,137,0
1582685663.756236,148,0
1582685663.756329,149,0
1582685663.756423,161,0
1582685663.7565172,176,0
1582685663.7566102,152,0
1582685663.756704,100,0
1582685663.756798,85,0
1582685663.7568908,114,0
1582685663.7569852,155,0
1582685663.757078,152,0
1582685663.7571719,125,0
1582685663.7572658,115,0
1582685663.7573602,119,0
1582685663.7574542,130,0
1582685663.757548,146,0
1582685663.757641,162,0
1582685663.757735,170,0
1582685663.7599628,170,0
1582685663.760066,166,0
1582685663.760163,161,0
1582685663.760258,153,0
1582685663.760389,132,0
1582685663.760572,108,0
1582685663.760688,101,0
1582685663.7607832,89,0
1582685663.7608771,84,0
1582685663.7609699,80,0
1582685663.7610629,81,0
1582685663.7611551,88,0
1582685663.761247,109,0
1582685663.761339,121,0
1582685663.761462,102,0
1582685663.761555,72,0
1582685663.761646,93,0
1582685663.761738,117,0
1582685663.7618308,123,0
1582685663.763059,106,0
1582685663.764245,81,0
1582685663.7654662,82,0
1582685663.7667682,89,0
1582685663.768021,65,0
1582685663.769251,16,0
1582685663.809441,-5,0
1582685663.810477,1,0
1582685663.81175,0,0
1582685663.8129878,-24,0
1582685663.814254,-28,0
1582685663.819019,-14,0
1582685663.819121,-2,0
1582685663.8192158,3,0
1582685663.819309,11,0
1582685663.819402,33,0
1582685663.819495,39,0
1582685663.8196511,41,0
1582685663.819743,52,0
1582685663.819836,57,0
1582685663.8199282,66,0
1582685663.82002,55,0
1582685663.820122,53,0
1582685663.820287,81,0
1582685663.820385,84,0
1582685663.820479,67,0
1582685663.8205729,72,0
1582685663.8206651,80,0
1582685663.820758,73,0
1582685663.82181,66,0
1582685663.823004,44,0
1582685663.824237,9,0
1582685663.825517,-17,0
1582685663.82562,-7,0
1582685663.828035,25,0
1582685663.829221,68,0
1582685663.830485,80,0
1582685663.865551,44,0
1582685663.86924,2,0
1582685663.870324,-13,0
1582685663.871829,-4,0
1582685663.876173,-3,0
1582685663.876286,-7,0
1582685663.87638,-4,0
1582685663.8764741,16,0
1582685663.876566,21,0
1582685663.876658,22,0
1582685663.87675,35,0
1582685663.876843,56,0
1582685663.8769338,82,0
1582685663.877065,97,0
1582685663.877366,99,0
1582685663.877598,116,0
1582685663.877748,141,0
1582685663.877846,135,0
1582685663.87794,115,0
1582685663.8780339,130,0
1582685663.878128,160,0
1582685663.879209,155,0
1582685663.8817868,133,0
1582685663.88303,114,0
1582685663.883133,80,0
1582685663.883229,39,0
1582685663.884256,24,0
1582685663.885587,26,0
1582685663.8892732,26,0
1582685663.890469,11,0
1582685663.926857,-12,0
1582685663.927979,-4,0
1582685663.9292061,38,0
1582685663.932527,59,0
1582685663.93263,45,0
1582685663.932726,34,0
1582685663.93282,48,0
1582685663.932914,74,0
1582685663.933008,66,0
1582685663.9331021,28,0
1582685663.933196,34,0
1582685663.933289,88,0
1582685663.9333818,116,0
1582685663.9334762,97,0
1582685663.9335701,66,0
1582685663.933663,61,0
1582685663.9337559,85,0
1582685663.9338722,98,0
1582685663.9340239,106,0
1582685663.934119,134,0
1582685663.9342132,148,0
1582685663.935477,104,0
1582685663.936762,44,0
1582685663.93796,7,0
1582685663.93931,17,0
1582685663.9417658,44,0
1582685663.942986,96,0
1582685663.944142,160,0
1582685663.945516,179,0
1582685663.948027,163,0
1582685663.949242,153,0
1582685663.9892511,186,0
1582685663.9903219,217,0
1582685663.991682,219,0
1582685663.99293,208,0
1582685663.994093,232,0
1582685663.9975731,266,0
1582685663.997677,304,0
1582685663.997772,315,0
1582685663.997866,314,0
1582685663.997959,339,0
1582685663.998053,400,0
1582685663.998147,442,0
1582685663.99824,438,0
1582685663.998334,424,0
